Date,Close/Last,Volume,Open,High,Low
02/10/2015,$158.6844,3382003,$159.0053,$159.1729,$157.5931
02/09/2015,$158.1708,3404548,$157.0796,$158.877,$156.9512
02/06/2015,$157.4005,3433950,$157.5289,$158.877,$157.0796
02/05/2015,$157.2721,3199199,$155.6673,$157.2721,$155.571
02/04/2015,$155.0896,4151034,$156.6944,$156.8228,$154.576
02/03/2015,$157.0796,4706620,$155.9241,$157.4467,$155.7315
02/02/2015,$155.4105,4945661,$154.0625,$155.4747,$153.4206
01/30/2015,$153.3564,6832279,$153.2922,$154.7686,$152.907
01/29/2015,$154.576,5033624,$153.0354,$155.3464,$152.6503
01/28/2015,$153.0354,6191901,$157.0796,$157.2079,$152.8428
01/27/2015,$156.5018,4796811,$156.566,$157.0154,$155.3464
01/26/2015,$157.8499,4896401,$158.6844,$158.8128,$156.6302
01/23/2015,$157.1437,7959880,$156.8228,$159.7436,$155.9241
01/22/2015,$155.8599,5887851,$155.9883,$156.3734,$153.8057
01/21/2015,$154.3193,4699334,$152.9712,$154.576,$152.2009
01/20/2015,$153.0996,5555764,$153.0354,$153.228,$151.1738
01/16/2015,$151.4306,6222783,$150.9171,$151.8158,$150.5319
01/15/2015,$151.3664,3928916,$153.1638,$153.8699,$151.238
01/14/2015,$152.6503,5226724,$151.8158,$153.0996,$150.2751
01/13/2015,$153.1638,5145515,$155.7315,$156.1809,$151.6874
01/12/2015,$153.9341,5109519,$154.5118,$154.9612,$152.5861
01/09/2015,$154.2551,5384114,$157.4005,$157.4647,$153.7415
01/08/2015,$156.4376,5399575,$156.1167,$156.5018,$154.897
01/07/2015,$154.576,5450596,$155.4105,$156.566,$153.9341
01/06/2015,$154.5118,7964300,$157.0154,$157.7215,$153.6132
01/05/2015,$157.9141,5248618,$160.546,$160.546,$157.4005
01/02/2015,$160.8669,5113208,$162.6643,$163.4346,$159.6473
12/31/2014,$162.215,3518058,$163.1779,$163.8198,$162.215
12/30/2014,$164.1408,2764913,$164.3975,$164.9753,$163.1779
12/29/2014,$164.9753,2602668,$164.9753,$165.9382,$164.8469
12/26/2014,$165.4888,1872120,$165.874,$166.2591,$165.232
12/24/2014,$165.8098,2233143,$166.1949,$166.5159,$164.9432
12/23/2014,$166.1307,3924586,$164.9111,$166.901,$164.3333
12/22/2014,$165.0395,4403574,$164.6543,$165.4246,$164.0445
12/19/2014,$164.4617,10831768,$161.2521,$164.9753,$160.4818
12/18/2014,$161.3805,6491838,$161.3163,$161.4447,$158.4276
12/17/2014,$158.2992,9688768,$157.9783,$158.6844,$154.4477
12/16/2014,$157.2079,6046798,$157.5289,$161.6372,$156.6302
12/15/2014,$157.8499,7909315,$160.6102,$160.6743,$156.6944
12/12/2014,$159.7757,6374260,$162.7285,$162.8569,$159.5831
12/11/2014,$163.1137,5108516,$162.5359,$164.9111,$162.4717
12/10/2014,$162.215,5663178,$164.4617,$164.4938,$161.4447
12/09/2014,$164.2049,4061679,$163.4346,$164.9111,$162.215
12/08/2014,$164.9111,4700848,$166.1307,$167.4788,$164.3975
12/05/2014,$166.9652,2793690,$167.7997,$167.8639,$166.4523
12/04/2014,$167.4788,3703650,$168.5701,$168.6984,$166.3875
12/03/2014,$169.3404,4292723,$167.9281,$169.9181,$167.4788
12/02/2014,$167.222,3153474,$167.3504,$168.1849,$167.0936
12/01/2014,$167.0294,6112186,$167.9281,$168.3133,$165.9061
11/28/2014,$170.0465,3898154,$172.0365,$172.6784,$169.7255
11/26/2014,$172.4858,2411213,$172.6142,$173.1277,$171.9081
11/25/2014,$172.4216,3500164,$173.3845,$173.5129,$172.2932
11/24/2014,$173.3203,3000110,$173.3845,$173.898,$172.1007
11/21/2014,$173.2561,4520556,$173.898,$173.9622,$172.4216
11/20/2014,$172.3574,2649401,$172.0365,$173.1277,$171.7155
11/19/2014,$172.8068,4210536,$173.2561,$173.3203,$171.8439
11/18/2014,$173.3845,4590243,$171.3945,$173.6413,$171.3303
11/17/2014,$170.8168,3073068,$169.9181,$171.2661,$169.5971
11/14/2014,$169.8539,2115424,$169.6613,$170.1749,$169.3404
11/13/2014,$169.5971,3174881,$169.9181,$171.202,$169.2441
11/12/2014,$170.2391,3511176,$168.6342,$170.7205,$168.6342
11/11/2014,$169.3404,2368561,$169.9181,$170.1107,$168.4417
11/10/2014,$169.9181,2031696,$169.5329,$170.3033,$169.3404
11/07/2014,$169.5329,3298395,$168.7626,$170.1428,$168.2491
11/06/2014,$169.212,5026628,$166.1949,$169.4046,$166.0665
11/05/2014,$165.7456,3944605,$166.2591,$166.2591,$164.7827
11/04/2014,$164.9753,2819116,$165.1678,$165.6172,$164.2691
11/03/2014,$164.9753,4382518,$163.6272,$165.874,$163.563
10/31/2014,$165.6814,4993908,$166.0023,$166.4517,$164.7827
10/30/2014,$164.7827,3271166,$163.1779,$165.1036,$162.5359
10/29/2014,$164.7185,3592563,$166.1307,$166.2591,$162.9853
10/28/2014,$166.1307,3566096,$164.2049,$166.1307,$164.0766
10/27/2014,$163.8198,2466521,$164.7185,$164.9753,$162.9211
10/24/2014,$164.5901,2563033,$163.3062,$164.6543,$163.1137
10/23/2014,$163.3062,3847898,$163.1779,$164.9111,$163.0495
10/22/2014,$161.7014,3753559,$162.6643,$163.563,$161.4447
10/21/2014,$163.3704,3960511,$162.215,$163.884,$161.3163
10/20/2014,$160.6743,4229859,$159.904,$161.2521,$158.6202
10/17/2014,$159.3263,6577715,$160.4818,$162.0866,$158.556
10/16/2014,$155.6673,6455011,$153.9983,$157.3363,$153.8057
10/15/2014,$155.8599,8196326,$153.1638,$156.6302,$152.0725
10/14/2014,$154.7044,5280294,$155.218,$158.1708,$154.3514
10/13/2014,$153.7415,4865780,$155.6031,$156.1809,$153.4206
10/10/2014,$155.7957,5974411,$159.1337,$159.6473,$155.4105
10/09/2014,$159.0695,4249600,$161.9582,$162.4717,$158.7486
10/08/2014,$162.0866,4610751,$160.1608,$162.0866,$158.2992
10/07/2014,$159.2621,3992596,$161.1237,$161.7014,$159.1979
10/06/2014,$161.894,3809975,$164.3333,$164.5259,$160.9311
10/03/2014,$163.0495,2707255,$162.3434,$163.2421,$161.4447
10/02/2014,$161.2521,3561021,$161.7014,$162.0866,$160.546
10/01/2014,$161.5089,5247816,$163.2421,$163.4988,$160.9953
09/30/2014,$164.4617,5022156,$162.7927,$164.9753,$162.6001
09/29/2014,$163.1779,3839755,$162.7927,$163.8198,$162.4076
09/26/2014,$164.5259,3611916,$164.2049,$164.9753,$163.2421
09/25/2014,$164.0124,3828470,$166.1307,$166.1307,$163.884
09/24/2014,$166.4517,4253086,$166.9652,$166.9652,$164.9111
09/23/2014,$167.0294,2708529,$166.8368,$167.7997,$166.7727
09/22/2014,$167.4146,2873731,$168.1207,$168.6342,$167.0936
09/19/2014,$168.7626,4778274,$169.1478,$169.4687,$168.5059
09/18/2014,$168.2491,3944731,$168.1207,$169.212,$167.7355
09/17/2014,$168.6342,3700365,$168.9552,$169.4687,$167.543
09/16/2014,$168.2491,3429706,$166.3875,$168.6342,$166.1307
09/15/2014,$166.3875,1916886,$165.8098,$166.5801,$165.2962
09/12/2014,$166.0665,3075625,$166.7085,$166.7085,$165.6172
09/11/2014,$167.0294,2822444,$166.3233,$167.4788,$165.8098
09/10/2014,$166.5801,2386818,$166.8368,$167.0936,$165.9382
09/09/2014,$166.2591,2705929,$167.3504,$167.6072,$165.9382
09/08/2014,$167.4146,2545294,$167.7997,$168.6342,$167.2862
09/05/2014,$167.543,2624940,$166.2591,$167.543,$165.6172
09/04/2014,$166.6443,3358131,$166.8368,$167.7355,$166.1949
09/03/2014,$166.5801,2484530,$166.7727,$166.901,$165.7456
09/02/2014,$165.9382,3047264,$166.1949,$167.0936,$165.4246
08/29/2014,$166.7727,2738810,$167.0936,$167.4788,$166.2591
08/28/2014,$166.9652,1679406,$167.0936,$167.4788,$166.6443
08/27/2014,$167.7355,2644979,$167.222,$168.1849,$167.0294
08/26/2014,$166.9652,3262025,$168.3133,$168.6984,$166.9652
08/25/2014,$168.1849,2729694,$167.8639,$168.7626,$167.0294
08/22/2014,$167.8639,2843316,$169.0836,$169.2762,$167.6072
08/21/2014,$169.6613,2767063,$169.5971,$169.7897,$168.8268
08/20/2014,$169.212,3603285,$167.4146,$169.4687,$166.9652
08/19/2014,$167.222,2014146,$167.7997,$167.9281,$167.222
08/18/2014,$167.3504,3343764,$166.0665,$167.3504,$165.9382
08/15/2014,$164.5901,3515006,$166.5801,$166.7085,$163.7556
08/14/2014,$166.1307,2915038,$166.1949,$166.5801,$165.1678
08/13/2014,$165.8098,2479890,$165.1036,$166.3875,$164.9753
08/12/2014,$164.3975,2720314,$165.9382,$166.0023,$164.2691
08/11/2014,$165.553,3481469,$165.874,$166.901,$165.1036
08/08/2014,$164.7185,2863580,$163.4346,$164.7827,$162.4076
08/07/2014,$163.6914,4520688,$164.3975,$164.9753,$163.1779
08/06/2014,$163.3062,5897373,$161.3163,$164.1408,$161.0595
08/05/2014,$160.6102,3455500,$161.1237,$162.3434,$160.1608
08/04/2014,$162.215,3546528,$162.6001,$163.1779,$161.1237
08/01/2014,$162.7285,5022211,$160.9311,$162.7927,$158.877
07/31/2014,$161.4447,4744938,$163.884,$164.0766,$161.4447
07/30/2014,$164.5901,3225778,$164.2049,$165.553,$163.0495
07/29/2014,$163.3704,2811489,$164.1408,$165.1036,$163.3704
07/28/2014,$164.2691,4121876,$164.7827,$165.1678,$163.3062
07/25/2014,$165.553,3077446,$166.7085,$166.8368,$165.1678
07/24/2014,$166.5159,2579730,$166.5801,$167.4146,$166.2591
07/23/2014,$166.3233,3999281,$167.3504,$167.4788,$166.3233
07/22/2014,$167.0294,4313171,$167.3504,$167.543,$165.9382
07/21/2014,$166.7727,7405770,$169.0194,$169.0194,$165.1036
07/18/2014,$169.8539,6918095,$171.8439,$171.9081,$168.5059
07/17/2014,$170.8168,4688396,$172.8068,$173.1919,$170.7526
07/16/2014,$173.4487,5872685,$171.3303,$174.2511,$171.1378
07/15/2014,$170.8168,5180000,$171.7155,$172.0365,$170.4316
07/14/2014,$171.1378,3156356,$170.9452,$172.4216,$170.881
07/11/2014,$170.4316,4425660,$168.1207,$170.4316,$167.6714
07/10/2014,$168.1849,4154663,$167.7355,$168.7626,$167.543
07/09/2014,$168.9552,4724566,$169.6613,$169.6613,$168.5701
07/08/2014,$169.2762,3634975,$170.881,$171.0736,$169.1478
07/07/2014,$171.7155,3155265,$172.0365,$172.2932,$171.2661
07/03/2014,$172.4216,2564233,$172.1007,$172.6142,$171.9081
07/02/2014,$170.8168,2655814,$169.1478,$171.0736,$169.0836
07/01/2014,$169.4687,3506741,$168.6342,$170.1107,$168.5701
06/30/2014,$168.6984,3707640,$169.7255,$169.7897,$168.3133
06/27/2014,$169.6613,4392705,$168.7626,$169.6613,$168.3775
06/26/2014,$168.7626,2890943,$169.8539,$169.8539,$168.1849
06/25/2014,$169.5971,3282643,$169.9181,$170.1749,$169.0836
06/24/2014,$170.6242,3302368,$171.1378,$172.55,$170.1749
06/23/2014,$171.2661,3900349,$173.6413,$173.7055,$170.7526
06/20/2014,$173.1277,6202790,$173.4487,$173.5771,$172.4858
06/19/2014,$172.871,3947061,$171.1378,$173.1919,$171.1378
06/18/2014,$172.6142,3275488,$172.55,$172.9352,$171.3303
06/17/2014,$172.4858,2662255,$171.9723,$173.1919,$171.2661
06/16/2014,$172.1648,3277236,$172.9993,$173.1277,$171.7155
06/13/2014,$173.5771,2391373,$172.55,$173.7697,$172.55
06/12/2014,$173.0635,3217483,$173.9622,$174.3474,$172.6142
06/11/2014,$174.2832,3085405,$175.3745,$175.6312,$173.7055
06/10/2014,$175.9522,2703053,$175.3103,$176.2732,$174.8609
06/09/2014,$176.1448,3530259,$173.7055,$176.7225,$173.3845
06/06/2014,$174.4758,4208969,$171.9723,$174.8609,$171.7797
06/05/2014,$171.8439,3126195,$170.3674,$171.9081,$169.7897
06/04/2014,$170.4316,2485166,$171.6513,$171.6513,$170.3674
06/03/2014,$171.9723,2330173,$171.7155,$172.1007,$171.202
06/02/2014,$172.229,2140441,$171.4587,$172.3574,$170.8168
05/30/2014,$171.9723,2364840,$171.0094,$171.9723,$170.7526
05/29/2014,$171.6513,1878080,$171.3303,$171.6513,$170.4316
05/28/2014,$171.1378,2271665,$170.4958,$171.4587,$170.3033
05/27/2014,$170.56,2286933,$170.4316,$170.9452,$169.7897
05/23/2014,$170.1749,1851865,$170.4316,$170.6242,$169.6613
05/22/2014,$170.1749,1953554,$169.5971,$170.56,$168.891
05/21/2014,$170.0465,2170435,$169.2762,$170.2391,$169.1478
05/20/2014,$168.8268,2930506,$170.8168,$170.881,$167.8639
05/19/2014,$170.8168,2262173,$170.4316,$171.3303,$169.9823
05/16/2014,$171.202,3605099,$170.0465,$171.2661,$169.2762
05/15/2014,$170.7526,4221351,$171.5229,$172.0365,$168.9552
05/14/2014,$171.7797,2590761,$172.7426,$173.0436,$171.202
05/13/2014,$172.8068,2560021,$172.6142,$172.9993,$171.8535
05/12/2014,$172.3574,2958099,$170.6242,$172.4216,$170.1749
05/09/2014,$169.5971,2177861,$170.4958,$170.56,$168.891
05/08/2014,$169.7255,2610864,$169.9823,$170.7526,$168.8268
05/07/2014,$170.3033,3035863,$168.6342,$170.3033,$168.6342
05/06/2014,$168.1207,3124459,$170.1749,$170.3033,$168.1207
05/05/2014,$170.6242,2071781,$171.3303,$171.3303,$170.1107
05/02/2014,$171.2661,2931893,$171.8439,$172.4858,$171.1378
05/01/2014,$171.8439,3220615,$171.5871,$172.2284,$171.0094
04/30/2014,$172.6142,3640041,$172.0365,$172.6784,$171.0736
04/29/2014,$171.7797,3452868,$172.229,$172.55,$170.6884
04/28/2014,$171.9081,4318150,$171.5229,$172.3574,$170.3033
04/25/2014,$170.7526,4218776,$170.56,$172.0365,$170.4316
04/24/2014,$169.8539,3195441,$169.7255,$171.0094,$168.3781
04/23/2014,$169.5971,3670075,$170.56,$171.1378,$169.4046
04/22/2014,$170.6242,3474469,$171.3945,$171.8439,$170.56
04/21/2014,$170.6884,3138823,$170.9452,$171.4587,$170.4958
04/17/2014,$170.4958,8702975,$169.9181,$171.7797,$169.7897
04/16/2014,$167.6714,4182105,$166.9652,$168.1849,$166.1949
04/15/2014,$165.7456,3781135,$164.7827,$166.1949,$164.2049
04/14/2014,$165.0395,3133164,$164.2049,$165.2962,$163.2421
04/11/2014,$163.2421,4664990,$163.7556,$165.3283,$163.2421
04/10/2014,$164.2049,4534260,$167.4788,$167.6072,$164.1408
04/09/2014,$166.5801,3147193,$166.0023,$166.6443,$164.2691
04/08/2014,$165.2962,3358995,$165.3604,$166.3875,$164.7827
04/07/2014,$165.9382,3801498,$166.5801,$167.1578,$165.232
04/04/2014,$167.0294,4132316,$169.2762,$169.4687,$166.8368
04/03/2014,$168.3775,2773393,$167.8639,$168.538,$167.222
04/02/2014,$167.1578,3296620,$166.3875,$167.2862,$166.0665
04/01/2014,$166.0665,3562000,$165.8098,$166.8368,$165.2962
03/31/2014,$166.1949,4009510,$167.0294,$167.4146,$165.6814
03/28/2014,$166.1307,3710155,$166.2591,$167.0294,$165.4888
03/27/2014,$165.6814,3686740,$164.2049,$165.9382,$163.7556
03/26/2014,$164.4617,3977379,$165.6172,$166.3875,$164.3333
03/25/2014,$164.9753,3886273,$164.2049,$165.0395,$162.9853
03/24/2014,$163.1137,3893324,$163.6272,$163.884,$161.7656
03/21/2014,$163.0495,6894866,$164.9111,$165.8098,$162.6643
03/20/2014,$162.215,4461113,$162.8569,$162.8569,$161.2521
03/19/2014,$162.2792,4401778,$164.5901,$164.9753,$161.1879
03/18/2014,$164.6543,2971730,$163.8198,$165.1678,$163.4988
03/17/2014,$163.2421,5698166,$162.1508,$164.5259,$162.0866
03/14/2014,$161.1879,3671981,$162.0866,$162.9211,$161.0595
03/13/2014,$162.6643,4730429,$166.901,$166.901,$161.7977
03/12/2014,$165.3604,2933011,$164.8469,$165.8098,$164.5259
03/11/2014,$166.2591,3107965,$167.2862,$167.534,$165.3604
03/10/2014,$167.1578,2782933,$167.6714,$167.7355,$165.8419
03/07/2014,$167.7355,3410501,$169.0194,$169.1478,$166.7085
03/06/2014,$168.3133,4363865,$167.2862,$168.6984,$167.0294
03/05/2014,$166.4517,3766083,$165.4888,$166.6443,$164.6543
03/04/2014,$164.6543,4579805,$163.8198,$165.1678,$163.4565
03/03/2014,$161.2521,4276321,$161.8298,$161.8298,$159.9682
02/28/2014,$163.4988,3679671,$163.9482,$164.9111,$162.4717
02/27/2014,$163.6914,2851674,$161.8298,$164.0766,$161.4447
02/26/2014,$162.4076,3723045,$162.6001,$162.7927,$161.1237
02/25/2014,$162.215,4136303,$162.9211,$163.563,$161.573
02/24/2014,$162.3434,4752910,$160.6102,$163.3704,$160.225
02/21/2014,$160.0966,4643250,$161.2521,$161.7014,$160.0966
02/20/2014,$161.2521,4034364,$162.4717,$162.5359,$160.6102
02/19/2014,$163.0495,4236641,$164.8469,$165.4246,$162.8248
02/18/2014,$164.6543,3651999,$166.9652,$167.1578,$164.6543
02/14/2014,$165.232,3130626,$163.4988,$165.9382,$162.9211
02/13/2014,$163.3062,4044651,$161.9582,$163.3062,$161.1879
02/12/2014,$162.9853,3153483,$164.1408,$164.5259,$162.7285
02/11/2014,$163.2421,4073424,$161.8298,$163.8198,$161.5089
02/10/2014,$160.8027,4125548,$162.9853,$162.9853,$160.0324
02/07/2014,$161.7014,4366436,$161.7656,$162.2792,$160.4818
02/06/2014,$160.1608,5590549,$159.1979,$161.1237,$158.0424
02/05/2014,$157.4005,5032468,$157.0154,$158.1708,$156.1167
02/04/2014,$157.7215,5732003,$157.4647,$159.0695,$156.6302
02/03/2014,$156.3092,9431355,$161.3163,$161.8298,$156.1167
01/31/2014,$161.3163,5041751,$161.8298,$162.9211,$160.9632
01/30/2014,$163.6914,3761776,$163.6914,$164.2691,$162.6001
01/29/2014,$162.3434,4953614,$162.6643,$163.8198,$161.5089
01/28/2014,$163.4346,6303231,$162.6001,$164.4617,$162.4076
01/27/2014,$160.9311,7568440,$162.1508,$162.3434,$159.8398
01/24/2014,$160.1608,11970138,$164.1408,$164.2691,$160.1608
01/23/2014,$165.7456,7255889,$166.7727,$166.7727,$163.884
01/22/2014,$166.8368,6084166,$168.8268,$168.891,$166.8368
01/21/2014,$168.7626,7411749,$171.5871,$171.6513,$167.1642
01/17/2014,$170.6242,12155074,$172.55,$172.8068,$168.6984
01/16/2014,$174.6042,4080725,$174.7326,$175.0535,$173.8018
01/15/2014,$175.5029,3982900,$174.2832,$175.888,$173.3845
01/14/2014,$173.1277,3118231,$172.2932,$173.3203,$171.6513
01/13/2014,$171.5871,4302406,$173.1919,$173.9622,$171.2661
01/10/2014,$173.0635,4853571,$174.54,$174.7967,$172.4216
01/09/2014,$174.7326,3913921,$175.4387,$175.6312,$172.871
01/08/2014,$174.6684,3233613,$175.5671,$175.6312,$174.0906
01/07/2014,$175.1819,3090974,$176.4016,$176.4658,$174.6684
01/06/2014,$174.9893,3669573,$177.557,$177.9743,$174.2832
01/03/2014,$176.4016,3446350,$176.6583,$177.1719,$175.9522
01/02/2014,$176.5299,5181709,$178.8409,$179.3544,$175.9522
12/31/2013,$179.9322,3788276,$179.0977,$180.3173,$178.6483
12/30/2013,$179.0335,2973469,$178.7125,$179.6112,$178.4557
12/27/2013,$178.6483,2373838,$178.7125,$179.3538,$178.199
12/26/2013,$178.6483,3095669,$177.6854,$179.4828,$177.1719
12/24/2013,$177.2361,1888710,$175.7596,$177.557,$175.6312
12/23/2013,$175.888,3727444,$176.0806,$176.4658,$175.0535
12/20/2013,$175.6312,9760994,$175.0535,$176.3374,$173.4487
12/19/2013,$175.3745,6341981,$174.4116,$175.888,$172.1969
12/18/2013,$175.9522,6902081,$173.5129,$176.3374,$172.2932
12/17/2013,$173.5129,4575603,$173.9622,$174.219,$172.9352
12/16/2013,$173.1919,5000398,$172.9352,$173.898,$172.4858
12/13/2013,$172.2932,4973184,$170.6884,$172.9352,$170.1749
12/12/2013,$170.3674,3867208,$170.1107,$171.3945,$169.9823
